customer_id,trans_date,tran_amount
CS4844,23/9/2018,56
CS1152,23/9/2018,98
CS4440,23/9/2018,52
CS5081,23/9/2018,36
CS1964,23/9/2018,52
CS6107,23/9/2018,88
CS3768,23/9/2018,46
CS4540,23/9/2018,83
CS4442,23/9/2018,56
CS1714,23/9/2018,43
CS3501,23/9/2018,64
CS4845,23/9/2018,97
CS1305,23/9/2018,79
CS3808,23/9/2018,99
CS4490,23/9/2018,36
CS4082,23/9/2018,89
CS1963,23/9/2018,99
CS4203,23/9/2018,67
CS3713,23/9/2018,71
CS5049,23/9/2018,89
CS3774,23/9/2018,105
CS2137,23/9/2018,36
CS5465,23/9/2018,78
CS4060,23/9/2018,62
CS5163,23/9/2018,89
CS4935,23/9/2018,57
CS2272,23/9/2018,102
CS1259,23/9/2018,52
CS3629,23/9/2018,95
CS2310,23/9/2018,87
CS3355,23/9/2018,45
CS5081,23/9/2018,94
CS4595,23/9/2018,98
CS4381,23/9/2018,97
CS1249,23/9/2018,57
CS5838,23/9/2018,79
CS3389,23/9/2018,64
CS1582,23/9/2018,56
CS2009,23/9/2018,78
CS1196,23/9/2018,44
CS5447,23/9/2018,45
CS1330,23/9/2018,66
CS5455,23/9/2018,67
CS1761,23/9/2018,36
CS5446,23/9/2018,92
CS1642,23/9/2018,49
CS1230,23/9/2018,55
CS3884,23/9/2018,85
CS3354,23/9/2018,95
CS5335,23/9/2018,92
CS5565,23/9/2018,47
CS2040,23/9/2018,52
CS2318,23/9/2018,102
CS5479,23/9/2018,53
CS7920,23/9/2018,27
CS7152,23/9/2018,61
CS7305,23/9/2018,39
CS7963,23/9/2018,55
CS8137,23/9/2018,62
CS8272,23/9/2018,62
CS7259,23/9/2018,72
CS8310,23/9/2018,67
CS7249,23/9/2018,25
CS7582,23/9/2018,31
CS8009,23/9/2018,25
CS7196,23/9/2018,63
CS7761,23/9/2018,36
CS7642,23/9/2018,55
CS7230,23/9/2018,40
CS2214,24/9/2018,64
CS1199,24/9/2018,36
CS3355,24/9/2018,59
CS4761,24/9/2018,89
CS4111,24/9/2018,99
CS3612,24/9/2018,64
CS1714,24/9/2018,77
CS5607,24/9/2018,51
CS3849,24/9/2018,76
CS2061,24/9/2018,74
CS4039,24/9/2018,98
CS4897,24/9/2018,36
CS3234,24/9/2018,57
CS3675,24/9/2018,85
CS5893,24/9/2018,39
CS1762,24/9/2018,87
CS4220,24/9/2018,95
CS3021,24/9/2018,77
CS1262,24/9/2018,68
CS5429,24/9/2018,49
CS1332,24/9/2018,101
CS4681,24/9/2018,89
CS2752,24/9/2018,81
CS5239,24/9/2018,70
CS2634,24/9/2018,51
CS1449,24/9/2018,79
CS2299,24/9/2018,64
CS5788,24/9/2018,76
CS1647,24/9/2018,74
CS2668,24/9/2018,77
CS1366,24/9/2018,36
CS4693,24/9/2018,71
CS3321,24/9/2018,75
CS4959,24/9/2018,75
CS5614,24/9/2018,92
CS2999,24/9/2018,79
CS5602,24/9/2018,53
CS3193,24/9/2018,65
CS5296,24/9/2018,81
CS4558,24/9/2018,46
CS3174,24/9/2018,51
CS4377,24/9/2018,47
CS1609,24/9/2018,68
CS5965,24/9/2018,67
CS4001,24/9/2018,42
CS4143,24/9/2018,82
CS2332,24/9/2018,89
CS2407,24/9/2018,70
CS4460,24/9/2018,65
CS2902,24/9/2018,56
CS5313,24/9/2018,74
CS1607,24/9/2018,62
CS5819,24/9/2018,103
CS3147,24/9/2018,53
CS4260,24/9/2018,77
CS5339,24/9/2018,81
CS1926,24/9/2018,74
CS3090,24/9/2018,35
CS8214,24/9/2018,12
CS7714,24/9/2018,52
CS7262,24/9/2018,40
CS7332,24/9/2018,14
CS8752,24/9/2018,18
CS7647,24/9/2018,26
CS8668,24/9/2018,58
CS7366,24/9/2018,11
CS8999,24/9/2018,61
CS7609,24/9/2018,73
CS8332,24/9/2018,29
CS8902,24/9/2018,61
CS7607,24/9/2018,30
CS4331,25/9/2018,70
CS4586,25/9/2018,70
CS3406,25/9/2018,66
CS2507,25/9/2018,74
CS5452,25/9/2018,94
CS3561,25/9/2018,53
CS4914,25/9/2018,61
CS4326,25/9/2018,65
CS4852,25/9/2018,88
CS4522,25/9/2018,98
CS4146,25/9/2018,87
CS5044,25/9/2018,55
CS5301,25/9/2018,45
CS3254,25/9/2018,73
CS4161,25/9/2018,65
CS5607,25/9/2018,50
CS4706,25/9/2018,41
CS4487,25/9/2018,91
CS4985,25/9/2018,45
CS1411,25/9/2018,90
CS2075,25/9/2018,102
CS4611,25/9/2018,60
CS4650,25/9/2018,82
CS1195,25/9/2018,85
CS1712,25/9/2018,79
CS2180,25/9/2018,71
CS3901,25/9/2018,82
CS1170,25/9/2018,69
CS5694,25/9/2018,60
CS1676,25/9/2018,58
CS4421,25/9/2018,69
CS1767,25/9/2018,40
CS1886,25/9/2018,82
CS3538,25/9/2018,88
CS2153,25/9/2018,35
CS2147,25/9/2018,50
CS1378,25/9/2018,103
CS5888,25/9/2018,63
CS4496,25/9/2018,74
CS3926,25/9/2018,59
CS4970,25/9/2018,51
CS5736,25/9/2018,63
CS1281,25/9/2018,38
CS3224,25/9/2018,37
CS4503,25/9/2018,91
CS4034,25/9/2018,44
CS5981,25/9/2018,53
CS4014,25/9/2018,75
CS1927,25/9/2018,92
CS4118,25/9/2018,93
CS1934,25/9/2018,49
CS3117,25/9/2018,85
CS1221,25/9/2018,40
CS2512,25/9/2018,99
CS3440,25/9/2018,91
CS2894,25/9/2018,89
CS2808,25/9/2018,52
CS1438,25/9/2018,67
CS2086,25/9/2018,75
CS1894,25/9/2018,82
CS7411,25/9/2018,48
CS8075,25/9/2018,76
CS7712,25/9/2018,23
CS8180,25/9/2018,31
CS7170,25/9/2018,67
CS7676,25/9/2018,55
CS8153,25/9/2018,78
CS8147,25/9/2018,55
CS7378,25/9/2018,47
CS7281,25/9/2018,37
CS7927,25/9/2018,79
CS7934,25/9/2018,46
CS8512,25/9/2018,70
CS8894,25/9/2018,51
CS1319,26/9/2018,95
CS1348,26/9/2018,56
CS5847,26/9/2018,61
CS1407,26/9/2018,76
CS4206,26/9/2018,58
CS1138,26/9/2018,67
CS5506,26/9/2018,68
CS4134,26/9/2018,103
CS4582,26/9/2018,91
CS5629,26/9/2018,56
CS5531,26/9/2018,97
CS5689,26/9/2018,91
CS5149,26/9/2018,48
CS3848,26/9/2018,41
CS2430,26/9/2018,72
CS4200,26/9/2018,94
CS2174,26/9/2018,71
CS4723,26/9/2018,87
CS1972,26/9/2018,65
CS5646,26/9/2018,60
CS3109,26/9/2018,49
CS5178,26/9/2018,48
CS4555,26/9/2018,85
CS3721,26/9/2018,62
CS3900,26/9/2018,60
CS1143,26/9/2018,91
CS5797,26/9/2018,41
CS2316,26/9/2018,65
CS1139,26/9/2018,84
CS1528,26/9/2018,50
CS5766,26/9/2018,61
CS3021,26/9/2018,38
CS2345,26/9/2018,78
CS1249,26/9/2018,42
CS1929,26/9/2018,80
CS2003,26/9/2018,90
CS5669,26/9/2018,85
CS4130,26/9/2018,86
CS4153,26/9/2018,74
CS2304,26/9/2018,78
CS4640,26/9/2018,54
CS5521,26/9/2018,47
CS4849,26/9/2018,91
CS5515,26/9/2018,48
CS5018,26/9/2018,74
CS4711,26/9/2018,72
CS1227,26/9/2018,57
CS5751,26/9/2018,47
CS5984,26/9/2018,62
CS3847,26/9/2018,56
CS3722,26/9/2018,74
CS3144,26/9/2018,83
CS4254,26/9/2018,85
CS2692,26/9/2018,95
CS5906,26/9/2018,56
CS4664,26/9/2018,45
CS3786,26/9/2018,70
CS2406,26/9/2018,50
CS3311,26/9/2018,90
CS5040,26/9/2018,93
CS1354,26/9/2018,83
CS4030,26/9/2018,66
CS5954,26/9/2018,90
CS4018,26/9/2018,105
CS2195,26/9/2018,68
CS3775,26/9/2018,49
CS4910,26/9/2018,81
CS7319,26/9/2018,76
CS7348,26/9/2018,58
CS7407,26/9/2018,77
CS8430,26/9/2018,14
CS7972,26/9/2018,59
CS7143,26/9/2018,50
CS8316,26/9/2018,30
CS7139,26/9/2018,63
CS8345,26/9/2018,61
CS7249,26/9/2018,57
CS7929,26/9/2018,25
CS8003,26/9/2018,40
CS8304,26/9/2018,49
CS8692,26/9/2018,61
CS8406,26/9/2018,46
CS7354,26/9/2018,48
CS3676,27/9/2018,43
CS1848,27/9/2018,48
CS1228,27/9/2018,57
CS1751,27/9/2018,36
CS2004,27/9/2018,50
CS5372,27/9/2018,82
CS3705,27/9/2018,43
CS5856,27/9/2018,48
CS5938,27/9/2018,74
CS1801,27/9/2018,53
CS1349,27/9/2018,35
CS3066,27/9/2018,99
CS4499,27/9/2018,44
CS5312,27/9/2018,79
CS3249,27/9/2018,100
CS3835,27/9/2018,60
CS1378,27/9/2018,87
CS5414,27/9/2018,64
CS3042,27/9/2018,44
CS2164,27/9/2018,84
CS4929,27/9/2018,83
CS2309,27/9/2018,72
CS1903,27/9/2018,90
CS1215,27/9/2018,90
CS4633,27/9/2018,46
CS3773,27/9/2018,96
CS2229,27/9/2018,99
CS2653,27/9/2018,44
CS3604,27/9/2018,35
CS2982,27/9/2018,59
CS2019,27/9/2018,95
CS3085,27/9/2018,82
CS4517,27/9/2018,45
CS2986,27/9/2018,48
CS1538,27/9/2018,48
CS1601,27/9/2018,40
CS3346,27/9/2018,91
CS4748,27/9/2018,58
CS5083,27/9/2018,75
CS2215,27/9/2018,88
CS5407,27/9/2018,43
CS3409,27/9/2018,60
CS4219,27/9/2018,35
CS3837,27/9/2018,70
CS5383,27/9/2018,83
CS1793,27/9/2018,84
CS2835,27/9/2018,86
CS5048,27/9/2018,101
CS2699,27/9/2018,84
CS5661,27/9/2018,96
CS5602,27/9/2018,88
CS1796,27/9/2018,67
CS5382,27/9/2018,69
CS3460,27/9/2018,73
CS1375,27/9/2018,93
CS3723,27/9/2018,49
CS4080,27/9/2018,96
CS5323,27/9/2018,92
CS2642,27/9/2018,75
CS4272,27/9/2018,50
CS4383,27/9/2018,96
CS2312,27/9/2018,58
CS1268,27/9/2018,56
CS3316,27/9/2018,58
CS5860,27/9/2018,96
CS5756,27/9/2018,59
CS4332,27/9/2018,92
CS2743,27/9/2018,57
CS2527,27/9/2018,86
CS3517,27/9/2018,76
CS1201,27/9/2018,37
CS2702,27/9/2018,48
CS2256,27/9/2018,98
CS5300,27/9/2018,42
CS4036,27/9/2018,63
CS7848,27/9/2018,18
CS7228,27/9/2018,33
CS7751,27/9/2018,48
CS8004,27/9/2018,37
CS7801,27/9/2018,11
CS7349,27/9/2018,79
CS7378,27/9/2018,48
CS8309,27/9/2018,74
CS7903,27/9/2018,68
CS7215,27/9/2018,28
CS8653,27/9/2018,77
CS8982,27/9/2018,13
CS8019,27/9/2018,15
CS8986,27/9/2018,32
CS7601,27/9/2018,53
CS8835,27/9/2018,53
CS8699,27/9/2018,46
CS7796,27/9/2018,40
CS7375,27/9/2018,25
CS8642,27/9/2018,74
CS8312,27/9/2018,40
CS7268,27/9/2018,39
CS8527,27/9/2018,56
CS2361,28/9/2018,66
CS1937,28/9/2018,99
CS5766,28/9/2018,71
CS2067,28/9/2018,69
CS1235,28/9/2018,42
CS3262,28/9/2018,102
CS1632,28/9/2018,40
CS2888,28/9/2018,94
CS1384,28/9/2018,92
CS4912,28/9/2018,96
CS2303,28/9/2018,68
CS3436,28/9/2018,65
CS2067,28/9/2018,56
CS3687,28/9/2018,92
CS2236,28/9/2018,91
CS5891,28/9/2018,93
CS3735,28/9/2018,64
CS3430,28/9/2018,85
CS5820,28/9/2018,44
CS5841,28/9/2018,93
CS3866,28/9/2018,35
CS2105,28/9/2018,77
CS2855,28/9/2018,71
CS3657,28/9/2018,59
CS3520,28/9/2018,38
CS1569,28/9/2018,90
CS1176,28/9/2018,46
CS1581,28/9/2018,95
CS2986,28/9/2018,81
CS1661,28/9/2018,59
CS5191,28/9/2018,105
CS5668,28/9/2018,39
CS3244,28/9/2018,51
CS2776,28/9/2018,55
CS2113,28/9/2018,93
CS4840,28/9/2018,87
CS5630,28/9/2018,45
CS6073,28/9/2018,46
CS4381,28/9/2018,92
CS1742,28/9/2018,64
CS2389,28/9/2018,60
CS4269,28/9/2018,54
CS5677,28/9/2018,87
CS3863,28/9/2018,62
CS4295,28/9/2018,104
CS5084,28/9/2018,97
CS1460,28/9/2018,98
CS2573,28/9/2018,61
CS4946,28/9/2018,75
CS4297,28/9/2018,65
CS4668,28/9/2018,71
CS1360,28/9/2018,48
CS3764,28/9/2018,88
CS3416,28/9/2018,97
CS2637,28/9/2018,81
CS4028,28/9/2018,90
CS5289,28/9/2018,93
CS3463,28/9/2018,90
CS4245,28/9/2018,88
CS1288,28/9/2018,52
CS5248,28/9/2018,35
CS3431,28/9/2018,70
CS4764,28/9/2018,97
CS5309,28/9/2018,37
CS8361,28/9/2018,29
CS7937,28/9/2018,35
CS8067,28/9/2018,38
CS7632,28/9/2018,39
CS8303,28/9/2018,51
CS8067,28/9/2018,77
CS8855,28/9/2018,13
CS7569,28/9/2018,55
CS8986,28/9/2018,71
CS7661,28/9/2018,73
CS8776,28/9/2018,71
CS8389,28/9/2018,15
CS7360,28/9/2018,56
CS1854,29/9/2018,74
CS6063,29/9/2018,77
CS2979,29/9/2018,98
CS5813,29/9/2018,91
CS2399,29/9/2018,50
CS1382,29/9/2018,43
CS1982,29/9/2018,46
CS1561,29/9/2018,58
CS3817,29/9/2018,104
CS3880,29/9/2018,57
CS4976,29/9/2018,80
CS4277,29/9/2018,86
CS6010,29/9/2018,88
CS2640,29/9/2018,73
CS3278,29/9/2018,74
CS2512,29/9/2018,48
CS4262,29/9/2018,70
CS2052,29/9/2018,64
CS5619,29/9/2018,58
CS1672,29/9/2018,56
CS5360,29/9/2018,77
CS2710,29/9/2018,51
CS5052,29/9/2018,39
CS5275,29/9/2018,54
CS3199,29/9/2018,104
CS3036,29/9/2018,95
CS4534,29/9/2018,85
CS2246,29/9/2018,98
CS5656,29/9/2018,82
CS5576,29/9/2018,40
CS3245,29/9/2018,47
CS4623,29/9/2018,39
CS5150,29/9/2018,103
CS5158,29/9/2018,65
CS5241,29/9/2018,89
CS3631,29/9/2018,88
CS3968,29/9/2018,80
CS1673,29/9/2018,70
CS5977,29/9/2018,96
CS4877,29/9/2018,80
CS5925,29/9/2018,41
CS3618,29/9/2018,42
CS1987,29/9/2018,65
CS3061,29/9/2018,93
CS5417,29/9/2018,57
CS1797,29/9/2018,53
CS4030,29/9/2018,103
CS2285,29/9/2018,47
CS5774,29/9/2018,50
CS1647,29/9/2018,51
CS2429,29/9/2018,59
CS2592,29/9/2018,61
CS1883,29/9/2018,87
CS3103,29/9/2018,58
CS3685,29/9/2018,77
CS4117,29/9/2018,56
CS3997,29/9/2018,69
CS2416,29/9/2018,85
CS3703,29/9/2018,93
CS5116,29/9/2018,39
CS3150,29/9/2018,49
CS2450,29/9/2018,75
CS3515,29/9/2018,88
CS1409,29/9/2018,68
CS4678,29/9/2018,91
CS5922,29/9/2018,66
CS3820,29/9/2018,35
CS2437,29/9/2018,79
CS5565,29/9/2018,43
CS6041,29/9/2018,52
CS4314,29/9/2018,104
CS6103,29/9/2018,88
CS4715,29/9/2018,49
CS1622,29/9/2018,98
CS1187,29/9/2018,76
CS3946,29/9/2018,75
CS4196,29/9/2018,67
CS8979,29/9/2018,15
CS8399,29/9/2018,16
CS7382,29/9/2018,33
CS7982,29/9/2018,39
CS7561,29/9/2018,76
CS8052,29/9/2018,14
CS8710,29/9/2018,78
CS7673,29/9/2018,24
CS7987,29/9/2018,15
CS8285,29/9/2018,33
CS8429,29/9/2018,34
CS8592,29/9/2018,12
CS8416,29/9/2018,46
CS8450,29/9/2018,28
CS7409,29/9/2018,58
CS8437,29/9/2018,57
CS7187,29/9/2018,69
CS3776,30/9/2018,74
CS5740,30/9/2018,39
CS3080,30/9/2018,68
CS2672,30/9/2018,98
CS3610,30/9/2018,100
CS6106,30/9/2018,105
CS1269,30/9/2018,95
CS4812,30/9/2018,82
CS1386,30/9/2018,69
CS5898,30/9/2018,41
CS4127,30/9/2018,99
CS4474,30/9/2018,95
CS1120,30/9/2018,65
CS2752,30/9/2018,35
CS2979,30/9/2018,49
CS2323,30/9/2018,38
CS2246,30/9/2018,81
CS4401,30/9/2018,43
CS5153,30/9/2018,83
CS2730,30/9/2018,56
CS2796,30/9/2018,78
CS4931,30/9/2018,50
CS1301,30/9/2018,82
CS4359,30/9/2018,50
CS1846,30/9/2018,82
CS5342,30/9/2018,35
CS2179,30/9/2018,70
CS3100,30/9/2018,49
CS4773,30/9/2018,61
CS2536,30/9/2018,49
CS3645,30/9/2018,99
CS5185,30/9/2018,46
CS5945,30/9/2018,93
CS1335,30/9/2018,93
CS4633,30/9/2018,101
CS5071,30/9/2018,46
CS5049,30/9/2018,53
CS4587,30/9/2018,94
CS2224,30/9/2018,39
CS1582,30/9/2018,103
CS2362,30/9/2018,50
CS2280,30/9/2018,104
CS1546,30/9/2018,101
CS1378,30/9/2018,35
CS2797,30/9/2018,85
CS2189,30/9/2018,102
CS5558,30/9/2018,44
CS1494,30/9/2018,93
CS2905,30/9/2018,98
CS3593,30/9/2018,61
CS4293,30/9/2018,44
CS5943,30/9/2018,45
CS3539,30/9/2018,104
CS1195,30/9/2018,78
CS3052,30/9/2018,88
CS4543,30/9/2018,65
CS3342,30/9/2018,66
CS1441,30/9/2018,76
CS4177,30/9/2018,35
CS3409,30/9/2018,92
CS5428,30/9/2018,94
CS5743,30/9/2018,72
CS2871,30/9/2018,104
CS2800,30/9/2018,37
CS4166,30/9/2018,79
CS3452,30/9/2018,65
CS5867,30/9/2018,89
CS5537,30/9/2018,99
CS5179,30/9/2018,69
CS8672,30/9/2018,29
CS7386,30/9/2018,49
CS8752,30/9/2018,38
CS8979,30/9/2018,41
CS8323,30/9/2018,18
CS8730,30/9/2018,73
CS8796,30/9/2018,23
CS7301,30/9/2018,77
CS7846,30/9/2018,53
CS8179,30/9/2018,12
CS8224,30/9/2018,31
CS8362,30/9/2018,75
CS8280,30/9/2018,37
CS7378,30/9/2018,37
CS8797,30/9/2018,13
CS8189,30/9/2018,14
CS7494,30/9/2018,19
CS8905,30/9/2018,27
CS7195,30/9/2018,74
CS7441,30/9/2018,15
CS8800,30/9/2018,78
CS1704,1/10/2018,75
CS1946,1/10/2018,50
CS2338,1/10/2018,70
CS3831,1/10/2018,64
CS6066,1/10/2018,97
CS1813,1/10/2018,101
CS3536,1/10/2018,95
CS2307,1/10/2018,92
CS1232,1/10/2018,71
CS3471,1/10/2018,82
CS3831,1/10/2018,38
CS2858,1/10/2018,72
CS2702,1/10/2018,90
CS4843,1/10/2018,93
CS1579,1/10/2018,55
CS5646,1/10/2018,45
CS2076,1/10/2018,91
CS3481,1/10/2018,40
CS1215,1/10/2018,42
CS4129,1/10/2018,46
CS3979,1/10/2018,90
CS1505,1/10/2018,61
CS5327,1/10/2018,57
CS3409,1/10/2018,95
CS5191,1/10/2018,78
CS5230,1/10/2018,102
CS2875,1/10/2018,45
CS2748,1/10/2018,105
CS5634,1/10/2018,65
CS4032,1/10/2018,61
CS3708,1/10/2018,86
CS5554,1/10/2018,77
CS1681,1/10/2018,44
CS2339,1/10/2018,63
CS3975,1/10/2018,60
CS5630,1/10/2018,100
CS3562,1/10/2018,48
CS2101,1/10/2018,47
CS3739,1/10/2018,53
CS1776,1/10/2018,55
CS3166,1/10/2018,75
CS3816,1/10/2018,87
CS2145,1/10/2018,98
CS2283,1/10/2018,87
CS1826,1/10/2018,93
CS6005,1/10/2018,98
CS4312,1/10/2018,61
CS5267,1/10/2018,48
CS4063,1/10/2018,55
CS5476,1/10/2018,44
CS2920,1/10/2018,71
CS4512,1/10/2018,37
CS3313,1/10/2018,51
CS2722,1/10/2018,70
CS2633,1/10/2018,88
CS2771,1/10/2018,70
CS4355,1/10/2018,70
CS1982,1/10/2018,42
CS1479,1/10/2018,90
CS5759,1/10/2018,103
CS2929,1/10/2018,78
CS3539,1/10/2018,79
CS1376,1/10/2018,100
CS5244,1/10/2018,50
CS4073,1/10/2018,73
CS4227,1/10/2018,103
CS2352,1/10/2018,59
CS1933,1/10/2018,79
CS5090,1/10/2018,85
CS2909,1/10/2018,77
CS2695,1/10/2018,65
CS3093,1/10/2018,42
CS1467,1/10/2018,43
CS2664,1/10/2018,55
CS1200,1/10/2018,46
CS6077,1/10/2018,88
CS2296,1/10/2018,61
CS1451,1/10/2018,88
CS2188,1/10/2018,40
CS4006,1/10/2018,41
CS3737,1/10/2018,99
CS5631,1/10/2018,35
CS7704,1/10/2018,39
CS7946,1/10/2018,72
CS8338,1/10/2018,76
CS7813,1/10/2018,34
CS8307,1/10/2018,21
CS7232,1/10/2018,31
CS8858,1/10/2018,47
CS8702,1/10/2018,14
CS7579,1/10/2018,21
CS8076,1/10/2018,72
CS7215,1/10/2018,22
CS7505,1/10/2018,44
CS8748,1/10/2018,21
CS7681,1/10/2018,13
CS7776,1/10/2018,54
CS8283,1/10/2018,72
CS7826,1/10/2018,42
CS8920,1/10/2018,48
CS8722,1/10/2018,12
CS8633,1/10/2018,28
CS8771,1/10/2018,76
CS8929,1/10/2018,76
CS7376,1/10/2018,48
CS8352,1/10/2018,27
CS7933,1/10/2018,77
CS8909,1/10/2018,74
CS7467,1/10/2018,35
CS7200,1/10/2018,69
CS8296,1/10/2018,14
CS7451,1/10/2018,19
CS3127,2/10/2018,39
CS3020,2/10/2018,100
CS4103,2/10/2018,95
CS5988,2/10/2018,60
CS3143,2/10/2018,44
CS2426,2/10/2018,42
CS4344,2/10/2018,40
CS4935,2/10/2018,57
CS2098,2/10/2018,36
CS5720,2/10/2018,44
CS4830,2/10/2018,64
CS3808,2/10/2018,57
CS3286,2/10/2018,101
CS1586,2/10/2018,104
CS1974,2/10/2018,45
CS5547,2/10/2018,94
CS1122,2/10/2018,53
CS5551,2/10/2018,58
CS1897,2/10/2018,50
CS2781,2/10/2018,103
CS5454,2/10/2018,83
CS4861,2/10/2018,46
CS3339,2/10/2018,48
CS2905,2/10/2018,52
CS4304,2/10/2018,79
CS2898,2/10/2018,91
CS5650,2/10/2018,90
CS1248,2/10/2018,75
CS3185,2/10/2018,80
CS2591,2/10/2018,75
CS3719,2/10/2018,101
CS3805,2/10/2018,75
CS4421,2/10/2018,61
CS4014,2/10/2018,85
CS1555,2/10/2018,59
CS2419,2/10/2018,105
CS5549,2/10/2018,99
CS4489,2/10/2018,47
CS2770,2/10/2018,58
CS1112,2/10/2018,60
CS1213,2/10/2018,56
CS4251,2/10/2018,37
CS1763,2/10/2018,89
CS5472,2/10/2018,44
CS4848,2/10/2018,56
CS3077,2/10/2018,80
CS2355,2/10/2018,97
CS1972,2/10/2018,88
CS5220,2/10/2018,60
CS3388,2/10/2018,37
CS5093,2/10/2018,49
CS3066,2/10/2018,62
CS5208,2/10/2018,104
CS4341,2/10/2018,67
CS4939,2/10/2018,61
CS4615,2/10/2018,44
CS4722,2/10/2018,75
CS3251,2/10/2018,66
CS2873,2/10/2018,46
CS6047,2/10/2018,55
CS5928,2/10/2018,39
CS4365,2/10/2018,77
CS1978,2/10/2018,43
CS2153,2/10/2018,81
CS1177,2/10/2018,87
CS4895,2/10/2018,38
CS1453,2/10/2018,101
CS1787,2/10/2018,46
CS8426,2/10/2018,39
CS8098,2/10/2018,73
CS7586,2/10/2018,74
CS7974,2/10/2018,36
CS7897,2/10/2018,36
CS8781,2/10/2018,78
CS8898,2/10/2018,31
CS8591,2/10/2018,62
CS8419,2/10/2018,76
CS8770,2/10/2018,35
CS7213,2/10/2018,78
CS7763,2/10/2018,76
CS8873,2/10/2018,30
CS4600,3/10/2018,50
CS3455,3/10/2018,98
CS4849,3/10/2018,73
CS3251,3/10/2018,47
CS1143,3/10/2018,99
CS3754,3/10/2018,48
CS2783,3/10/2018,42
CS3907,3/10/2018,47
CS2999,3/10/2018,72
CS1385,3/10/2018,52
CS3323,3/10/2018,80
CS1128,3/10/2018,74
CS4383,3/10/2018,99
CS4040,3/10/2018,66
CS5513,3/10/2018,42
CS2669,3/10/2018,46
CS2657,3/10/2018,41
CS4396,3/10/2018,54
CS3653,3/10/2018,64
CS5253,3/10/2018,93
CS1373,3/10/2018,50
CS3890,3/10/2018,59
CS4375,3/10/2018,60
CS3146,3/10/2018,97
CS4612,3/10/2018,73
CS2256,3/10/2018,48
CS4587,3/10/2018,86
CS2109,3/10/2018,98
CS4509,3/10/2018,46
CS5136,3/10/2018,76
CS3443,3/10/2018,44
CS4127,3/10/2018,89
CS3583,3/10/2018,71
CS4385,3/10/2018,45
CS2821,3/10/2018,67
CS3069,3/10/2018,86
CS5936,3/10/2018,37
CS4469,3/10/2018,53
CS3465,3/10/2018,69
CS5336,3/10/2018,67
CS3566,3/10/2018,61
CS4328,3/10/2018,48
CS1768,3/10/2018,57
CS4304,3/10/2018,53
CS5660,3/10/2018,61
CS2001,3/10/2018,50
CS4851,3/10/2018,59
CS3099,3/10/2018,92
CS4122,3/10/2018,78
CS5799,3/10/2018,77
CS2951,3/10/2018,100
CS5245,3/10/2018,37
CS2132,3/10/2018,74
CS2349,3/10/2018,54
CS4196,3/10/2018,58
CS3655,3/10/2018,43
CS4439,3/10/2018,87
CS1613,3/10/2018,35
CS4815,3/10/2018,56
CS3070,3/10/2018,71
CS3620,3/10/2018,66
CS2728,3/10/2018,75
CS1593,3/10/2018,62
CS5059,3/10/2018,94
CS5787,3/10/2018,79
CS3432,3/10/2018,45
CS6088,3/10/2018,63
CS1617,3/10/2018,79
CS3932,3/10/2018,66
CS3076,3/10/2018,60
CS2743,3/10/2018,67
CS2549,3/10/2018,75
CS7143,3/10/2018,35
CS8783,3/10/2018,29
CS7385,3/10/2018,37
CS8669,3/10/2018,59
CS8657,3/10/2018,68
CS8256,3/10/2018,28
CS8109,3/10/2018,36
CS8821,3/10/2018,68
CS7768,3/10/2018,24
CS8132,3/10/2018,50
CS8728,3/10/2018,22
CS7617,3/10/2018,68
CS2179,4/10/2018,79
CS4013,4/10/2018,93
CS4048,4/10/2018,38
CS3944,4/10/2018,68
CS4670,4/10/2018,81
CS5104,4/10/2018,42
CS1425,4/10/2018,104
CS1153,4/10/2018,99
CS5136,4/10/2018,100
CS3922,4/10/2018,62
CS5085,4/10/2018,68
CS4388,4/10/2018,87
CS3214,4/10/2018,62
CS3977,4/10/2018,85
CS4024,4/10/2018,93
CS2534,4/10/2018,60
CS3580,4/10/2018,78
CS3043,4/10/2018,92
CS3421,4/10/2018,53
CS3246,4/10/2018,74
CS4009,4/10/2018,89
CS3736,4/10/2018,88
CS3515,4/10/2018,54
CS1225,4/10/2018,41
CS5679,4/10/2018,105
CS4331,4/10/2018,40
CS5194,4/10/2018,50
CS3595,4/10/2018,69
CS4703,4/10/2018,88
CS2893,4/10/2018,92
CS4813,4/10/2018,83
CS1926,4/10/2018,68
CS4166,4/10/2018,50
CS3711,4/10/2018,79
CS5920,4/10/2018,37
CS1347,4/10/2018,47
CS3960,4/10/2018,69
CS5950,4/10/2018,81
CS5300,4/10/2018,80
CS5833,4/10/2018,66
CS2577,4/10/2018,46
CS4368,4/10/2018,57
CS3442,4/10/2018,95
CS2980,4/10/2018,65
CS4959,4/10/2018,40
CS1863,4/10/2018,75
CS5344,4/10/2018,43
CS5331,4/10/2018,86
CS3553,4/10/2018,98
CS2384,4/10/2018,51
CS1707,4/10/2018,83
CS1272,4/10/2018,70
CS3053,4/10/2018,93
CS6020,4/10/2018,101
CS3073,4/10/2018,62
CS1307,4/10/2018,40
CS3362,4/10/2018,74
CS6058,4/10/2018,72
CS1743,4/10/2018,65
CS4766,4/10/2018,86
CS2893,4/10/2018,55
CS3299,4/10/2018,65
CS1238,4/10/2018,38
CS3914,4/10/2018,103
CS1169,4/10/2018,53
